year,class,round,session,gp_code,gp_name_ja,circuit,date,winner_id,status,note,source
1985,80cc,5,RAC,NED,オランダTT,TT Circuit Assen,1985-06-29,gerd-kafka,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1985,80cc,6,RAC,FRA,フランスGP,Le Mans,1985-07-21,angel-nieto,確認済,,
1985,80cc,7,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1985-09-01,jorge-martinez,確認済,,
1986,500cc,1,RAC,SPA,スペインGP,Jarama,1986-05-04,wayne-gardner,確認済,,
1986,500cc,2,RAC,NAT,ネイションズGP,Monza,1986-05-18,eddie-lawson,確認済,,
1986,500cc,3,RAC,WGER,西ドイツGP,Nurburgring,1986-05-25,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1986,500cc,4,RAC,AUT,オーストリアGP,Salzburgring,1986-06-08,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1986,500cc,5,RAC,JUG,ユーゴスラビアGP,Rijeka,1986-06-15,eddie-lawson,確認済,,
1986,500cc,6,RAC,FRA,フランスGP,Paul Ricard,1986-06-20,eddie-lawson,確認済,,
1986,500cc,7,RAC,NED,オランダTT,TT Circuit Assen,1986-06-28,wayne-gardner,確認済,,
1986,500cc,8,RAC,BEL,ベルギーGP,Spa-Francorchamps,1986-07-06,randy-mamola,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1986,500cc,9,RAC,GBR,イギリスGP,Silverstone Circuit,1986-08-03,wayne-gardner,確認済,,
1986,500cc,10,RAC,SWE,スウェーデンGP,Anderstorp,1986-08-09,eddie-lawson,確認済,,
1986,500cc,11,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1986-08-24,eddie-lawson,確認済,,
1986,250cc,1,RAC,SPA,スペインGP,Jarama,1986-05-04,carlos-lavado,確認済,,
1986,250cc,2,RAC,NAT,ネイションズGP,Monza,1986-05-18,anton-mang,確認済,,
1986,250cc,3,RAC,WGER,西ドイツGP,Nurburgring,1986-05-25,carlos-lavado,確認済,,
1986,250cc,4,RAC,AUT,オーストリアGP,Salzburgring,1986-06-08,carlos-lavado,確認済,,
1986,250cc,5,RAC,JUG,ユーゴスラビアGP,Rijeka,1986-06-15,sito-pons,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,250cc,6,RAC,FRA,フランスGP,Paul Ricard,1986-06-20,carlos-lavado,確認済,,
1986,250cc,7,RAC,NED,オランダTT,TT Circuit Assen,1986-06-28,carlos-lavado,確認済,,
1986,250cc,8,RAC,BEL,ベルギーGP,Spa-Francorchamps,1986-07-06,sito-pons,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,250cc,9,RAC,GBR,イギリスGP,Silverstone Circuit,1986-08-03,dominique-sarron,確認済,,
1986,250cc,10,RAC,SWE,スウェーデンGP,Anderstorp,1986-08-09,carlos-lavado,確認済,,
1986,250cc,11,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1986-08-24,tadahiko-taira,確認済,,
1986,125cc,1,RAC,SPA,スペインGP,Jarama,1986-05-04,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,2,RAC,NAT,ネイションズGP,Monza,1986-05-18,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,3,RAC,WGER,西ドイツGP,Nurburgring,1986-05-25,luca-cadalora,確認済,,
1986,125cc,4,RAC,AUT,オーストリアGP,Salzburgring,1986-06-08,luca-cadalora,確認済,,
1986,125cc,5,RAC,FRA,フランスGP,Paul Ricard,1986-06-20,luca-cadalora,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,6,RAC,NED,オランダTT,TT Circuit Assen,1986-06-28,luca-cadalora,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,7,RAC,BEL,ベルギーGP,Spa-Francorchamps,1986-07-06,domenico-brigaglia,確認済,,
1986,125cc,8,RAC,GBR,イギリスGP,Silverstone Circuit,1986-08-03,august-auinger,確認済,,
1986,125cc,9,RAC,SWE,スウェーデンGP,Anderstorp,1986-08-09,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,10,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1986-08-24,august-auinger,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,125cc,11,RAC,BAW,Baden-Würtemberg,Hockenheim,1986-09-28,fausto-gresini,確認済,公式リザルトに結果データがないため、優勝者のみ掲載（出典：英語版Wikipedia シーズン記事の日程表）,
1986,80cc,1,RAC,SPA,スペインGP,Jarama,1986-05-04,jorge-martinez,確認済,,
1986,80cc,2,RAC,NAT,ネイションズGP,Monza,1986-05-18,stefan-dorflinger,確認済,,
1986,80cc,3,RAC,WGER,西ドイツGP,Nurburgring,1986-05-25,manuel-herreros,確認済,,
1986,80cc,4,RAC,AUT,オーストリアGP,Salzburgring,1986-06-08,jorge-martinez,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,80cc,5,RAC,JUG,ユーゴスラビアGP,Rijeka,1986-06-15,jorge-martinez,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,80cc,6,RAC,NED,オランダTT,TT Circuit Assen,1986-06-28,jorge-martinez,確認済,,
1986,80cc,7,RAC,GBR,イギリスGP,Silverstone Circuit,1986-08-03,ian-mcconnachie,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1986,80cc,8,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1986-08-24,pier-paolo-bianchi,確認済,,
1986,80cc,9,RAC,BAW,Baden-Würtemberg,Hockenheim,1986-09-28,gerhard-waibel,確認済,,
1987,500cc,1,RAC,JPN,日本GP,Suzuka,1987-03-29,randy-mamola,確認済,,
1987,500cc,2,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,1987-04-29,wayne-gardner,確認済,,
1987,500cc,3,RAC,WGER,西ドイツGP,Hockenheim,1987-05-17,eddie-lawson,確認済,,
1987,500cc,4,RAC,NAT,ネイションズGP,Monza,1987-05-24,wayne-gardner,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1987,500cc,5,RAC,AUT,オーストリアGP,Salzburgring,1987-06-07,wayne-gardner,確認済,,
1987,500cc,6,RAC,JUG,ユーゴスラビアGP,Rijeka,1987-06-14,wayne-gardner,確認済,,
1987,500cc,7,RAC,NED,オランダTT,TT Circuit Assen,1987-06-27,eddie-lawson,確認済,,
1987,500cc,8,RAC,FRA,フランスGP,Le Mans,1987-07-19,randy-mamola,確認済,,
1987,500cc,9,RAC,GBR,イギリスGP,Donington Park,1987-08-02,eddie-lawson,確認済,,
1987,500cc,10,RAC,SWE,スウェーデンGP,Anderstorp,1987-08-09,wayne-gardner,確認済,,
1987,500cc,11,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1987-08-23,wayne-gardner,確認済,,
1987,500cc,12,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1987-08-30,randy-mamola,確認済,,
1987,500cc,13,RAC,POR,ポルトガルGP,Jarama,1987-09-13,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1987,500cc,14,RAC,BRA,ブラジルGP,Autódromo Internacional de Goiânia - Ayrton Senna,1987-09-27,wayne-gardner,確認済,,
1987,500cc,15,RAC,ARG,アルゼンチンGP,Oscar A. Galvez,1987-10-04,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1987,250cc,1,RAC,JPN,日本GP,Suzuka,1987-03-29,masaru-kobayashi,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,2,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,1987-04-29,martin-wimmer,確認済,,
1987,250cc,3,RAC,WGER,西ドイツGP,Hockenheim,1987-05-17,anton-mang,確認済,,
1987,250cc,4,RAC,NAT,ネイションズGP,Monza,1987-05-24,anton-mang,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,5,RAC,AUT,オーストリアGP,Salzburgring,1987-06-07,anton-mang,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,6,RAC,JUG,ユーゴスラビアGP,Rijeka,1987-06-14,carlos-lavado,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,7,RAC,NED,オランダTT,TT Circuit Assen,1987-06-27,anton-mang,確認済,,
1987,250cc,8,RAC,FRA,フランスGP,Le Mans,1987-07-19,reinhold-roth,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,9,RAC,GBR,イギリスGP,Donington Park,1987-08-02,anton-mang,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,10,RAC,SWE,スウェーデンGP,Anderstorp,1987-08-09,anton-mang,確認済,,
1987,250cc,11,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1987-08-23,anton-mang,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,12,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1987-08-30,loris-reggiani,確認済,,
1987,250cc,13,RAC,POR,ポルトガルGP,Jarama,1987-09-13,anton-mang,確認済,,
1987,250cc,14,RAC,BRA,ブラジルGP,Autódromo Internacional de Goiânia - Ayrton Senna,1987-09-27,dominique-sarron,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,250cc,15,RAC,ARG,アルゼンチンGP,Oscar A. Galvez,1987-10-04,sito-pons,確認済,,
1987,125cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,1987-04-29,fausto-gresini,確認済,,
1987,125cc,2,RAC,WGER,西ドイツGP,Hockenheim,1987-05-17,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,125cc,3,RAC,NAT,ネイションズGP,Monza,1987-05-24,fausto-gresini,確認済,,
1987,125cc,4,RAC,AUT,オーストリアGP,Salzburgring,1987-06-07,fausto-gresini,確認済,,
1987,125cc,5,RAC,NED,オランダTT,TT Circuit Assen,1987-06-27,fausto-gresini,確認済,,
1987,125cc,6,RAC,FRA,フランスGP,Le Mans,1987-07-19,fausto-gresini,確認済,,
1987,125cc,7,RAC,GBR,イギリスGP,Donington Park,1987-08-02,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,125cc,8,RAC,SWE,スウェーデンGP,Anderstorp,1987-08-09,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,125cc,9,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1987-08-23,fausto-gresini,確認済,,
1987,125cc,10,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1987-08-30,fausto-gresini,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,125cc,11,RAC,POR,ポルトガルGP,Jarama,1987-09-13,paolo-casoli,確認済,,
1987,80cc,1,RAC,SPA,スペインGP,Circuito de Jerez - Ángel Nieto,1987-04-29,jorge-martinez,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,80cc,2,RAC,WGER,西ドイツGP,Hockenheim,1987-05-17,gerhard-waibel,確認済,,
1987,80cc,3,RAC,NAT,ネイションズGP,Monza,1987-05-24,jorge-martinez,確認済,,
1987,80cc,4,RAC,AUT,オーストリアGP,Salzburgring,1987-06-07,jorge-martinez,確認済,,
1987,80cc,5,RAC,JUG,ユーゴスラビアGP,Rijeka,1987-06-14,jorge-martinez,確認済,,
1987,80cc,6,RAC,NED,オランダTT,TT Circuit Assen,1987-06-27,jorge-martinez,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1987,80cc,7,RAC,GBR,イギリスGP,Donington Park,1987-08-02,jorge-martinez,確認済,,
1987,80cc,8,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1987-08-23,stefan-dorflinger,確認済,,
1987,80cc,9,RAC,RSM,サンマリノGP,Misano World Circuit Marco Simoncelli,1987-08-30,manuel-herreros,確認済,,
1987,80cc,10,RAC,POR,ポルトガルGP,Jarama,1987-09-13,jorge-martinez,確認済,,
1988,500cc,1,RAC,JPN,日本GP,Suzuka,1988-03-27,kevin-schwantz,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,500cc,2,RAC,USA,アメリカGP,Mazda Raceway,1988-04-10,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,500cc,3,RAC,SPA,スペインGP,Jarama,1988-04-24,kevin-magee,確認済,,
1988,500cc,4,RAC,POR,ポルトガルGP,Circuito de Jerez - Ángel Nieto,1988-05-01,eddie-lawson,確認済,,
1988,500cc,5,RAC,NAT,ネイションズGP,Imola,1988-05-22,eddie-lawson,確認済,,
1988,500cc,6,RAC,WGER,西ドイツGP,Nurburgring,1988-05-29,kevin-schwantz,確認済,,
1988,500cc,7,RAC,AUT,オーストリアGP,Salzburgring,1988-06-12,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,500cc,8,RAC,NED,オランダTT,TT Circuit Assen,1988-06-25,wayne-gardner,確認済,,
1988,500cc,9,RAC,BEL,ベルギーGP,Spa-Francorchamps,1988-07-03,wayne-gardner,確認済,,
1988,500cc,10,RAC,JUG,ユーゴスラビアGP,Rijeka,1988-07-17,wayne-gardner,確認済,,
1988,500cc,11,RAC,FRA,フランスGP,Paul Ricard,1988-07-24,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,500cc,12,RAC,GBR,イギリスGP,Donington Park,1988-08-07,wayne-rainey,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,500cc,13,RAC,SWE,スウェーデンGP,Anderstorp,1988-08-14,eddie-lawson,確認済,,
1988,500cc,14,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1988-08-28,wayne-gardner,確認済,,
1988,500cc,15,RAC,BRA,ブラジルGP,Autódromo Internacional de Goiânia - Ayrton Senna,1988-09-17,eddie-lawson,確認済,公式リザルトに結果データがないため、ポイント獲得者などの着順のみ掲載（出典：英語版Wikipedia 年間順位表）,
1988,250cc,1,RAC,JPN,日本GP,Suzuka,1988-03-27,anton-mang,確認済,,
1988,250cc,2,RAC,USA,アメリカGP,Mazda Raceway,1988-04-10,jim-filice,確認済,,
1988,250cc,3,RAC,SPA,スペインGP,Jarama,1988-04-24,sito-pons,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1988,250cc,4,RAC,POR,ポルトガルGP,Circuito de Jerez - Ángel Nieto,1988-05-01,juan-garriga,確認済,,
1988,250cc,5,RAC,NAT,ネイションズGP,Imola,1988-05-22,dominique-sarron,確認済,,
1988,250cc,6,RAC,WGER,西ドイツGP,Nurburgring,1988-05-29,luca-cadalora,確認済,,
1988,250cc,7,RAC,AUT,オーストリアGP,Salzburgring,1988-06-12,jacques-cornu,確認済,,
1988,250cc,8,RAC,NED,オランダTT,TT Circuit Assen,1988-06-25,juan-garriga,確認済,,
1988,250cc,9,RAC,BEL,ベルギーGP,Spa-Francorchamps,1988-07-03,sito-pons,確認済,,
1988,250cc,10,RAC,JUG,ユーゴスラビアGP,Rijeka,1988-07-17,sito-pons,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1988,250cc,11,RAC,FRA,フランスGP,Paul Ricard,1988-07-24,jacques-cornu,確認済,,
1988,250cc,12,RAC,GBR,イギリスGP,Donington Park,1988-08-07,luca-cadalora,確認済,,
1988,250cc,13,RAC,SWE,スウェーデンGP,Anderstorp,1988-08-14,sito-pons,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1988,250cc,14,RAC,TCH,チェコスロバキアGP,CREDITAS Autodrom Brno,1988-08-28,juan-garriga,確認済,公式リザルトに結果データがないため、上位3名のみ掲載（出典：英語版Wikipedia 各GP記事）,
1988,250cc,15,RAC,BRA,ブラジルGP,Autódromo Internacional de Goiânia - Ayrton Senna,1988-09-17,dominique-sarron,確認済,,
1988,125cc,1,RAC,SPA,スペインGP,Jarama,1988-04-24,jorge-martinez,確認済,,
1988,125cc,2,RAC,NAT,ネイションズGP,Imola,1988-05-22,jorge-martinez,確認済,,
